Customer_ID,Gender,Age,Age_Group,Married,State,Number_of_Referrals,Tenure_in_Months,Tenure_Group,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Monthly_Charge_Category,Total_Charges,Total_Charges_Category,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Long_Distance_Charge_Category,Total_Revenue,Revenue_Category,Customer_Status,Churn_Flag,Churn_Category,Churn_Reason
93739-UTT,Female,44,Adult,No,Uttar Pradesh,14,6,New Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,Medium,181.65,Low,0,0,73.62,Low,255.27,Low Revenue,Churned,1,Competitor,Competitor offered higher download speeds
21662-AND,Male,79,Senior,Yes,Andhra Pradesh,15,36,Loyal Customer,No Deal,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,Medium,3268.05,Medium,17.91,0,339.68,Low,3589.82,Medium Revenue,Stayed,0,Not Churned,Not Churned
19096-WES,Female,58,Senior,Yes,West Bengal,14,28,Regular Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,Medium,1052.4,Medium,0,0,172.56,Low,1224.96,Low Revenue,Churned,1,Attitude,Attitude of support person
72489-HAR,Female,73,Senior,No,Haryana,11,20,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,High,7634.25,High,0,0,1270.29,Medium,8904.54,High Revenue,Stayed,0,Not Churned,Not Churned
46624-WES,Female,26,Young,Yes,West Bengal,13,27,Regular Customer,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,Medium,80.2,Low,0,0,1.23,Low,81.43,Low Revenue,Churned,1,Price,Lack of affordable download/upload speed
14078-MAH,Female,28,Young,Yes,Maharashtra,6,18,Regular Customer,Deal 5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,19.85,Low,63.75,Low,0,0,77.25,Low,141,Low Revenue,Churned,1,Price,Long distance charges
34425-ASS,Male,81,Senior,No,Assam,0,21,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,Medium,2401.05,Medium,0,0,80.19,Low,2481.24,Medium Revenue,Stayed,0,Not Churned,Not Churned
41236-GUJ,Female,54,Senior,No,Gujarat,10,12,Regular Customer,Deal 3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,20.3,Low,511.25,Low,0,0,346.84,Low,858.09,Low Revenue,Stayed,0,Not Churned,Not Churned
68369-UTT,Female,76,Senior,No,Uttar Pradesh,6,12,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,High,3949.15,Medium,0,0,785.85,Medium,4735,Medium Revenue,Stayed,0,Not Churned,Not Churned
91027-CHH,Male,42,Adult,No,Chhattisgarh,4,20,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,Medium,2362.1,Medium,0,0,872,Medium,3234.1,Medium Revenue,Churned,1,Competitor,Competitor had better devices
85993-KAR,Female,42,Adult,Yes,Karnataka,11,1,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,Medium,70.9,Low,0,0,39.81,Low,110.71,Low Revenue,Churned,1,Competitor,Competitor had better devices
12999-BIH,Female,52,Senior,No,Bihar,5,34,Regular Customer,Deal 4,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,Medium,1152.7,Medium,0,0,599.28,Medium,1751.98,Low Revenue,Churned,1,Attitude,Attitude of service provider
48768-MAD,Female,57,Senior,No,Madhya Pradesh,12,26,Regular Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,High,8496.7,High,0,0,3482.64,High,11979.34,High Revenue,Stayed,0,Not Churned,Not Churned
86994-ODI,Female,55,Senior,Yes,Odisha,7,24,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,19.55,Low,470.2,Low,0,0,255.36,Low,725.56,Low Revenue,Stayed,0,Not Churned,Not Churned
95096-UTT,Male,38,Adult,No,Uttar Pradesh,0,32,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,Medium,1564.4,Medium,0,0,148.96,Low,1713.36,Low Revenue,Stayed,0,Not Churned,Not Churned
71676-GUJ,Female,18,Young,No,Gujarat,3,6,New Customer,No Deal,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,25.35,Low,1847.55,Medium,0,0,653.2,Medium,2500.75,Medium Revenue,Stayed,0,Not Churned,Not Churned
84002-ODI,Male,77,Senior,No,Odisha,5,5,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,High,3694.7,Medium,0,0,829.95,Medium,4524.65,Medium Revenue,Stayed,0,Not Churned,Not Churned
66612-KAR,Female,58,Senior,Yes,Karnataka,11,18,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,19.95,Low,58,Low,0,0,8.07,Low,66.07,Low Revenue,Joined,0,Not Churned,Not Churned
32553-TAM,Male,52,Senior,No,Tamil Nadu,11,1,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,Medium,4017.45,Medium,0,0,51.23,Low,4068.68,Medium Revenue,Stayed,0,Not Churned,Not Churned
72664-JAM,Female,39,Adult,No,Jammu & Kashmir,4,36,Loyal Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.15,High,6825.65,High,0,0,109.12,Low,6934.77,High Revenue,Stayed,0,Not Churned,Not Churned
78178-UTT,Male,23,Young,Yes,Uttarakhand,6,1,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,High,8309.55,High,0,0,204.48,Low,8514.03,High Revenue,Stayed,0,Not Churned,Not Churned
31311-PUN,Male,66,Senior,Yes,Punjab,9,8,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89,Medium,605.45,Low,0,0,293.79,Low,899.24,Low Revenue,Stayed,0,Not Churned,Not Churned
78389-KER,Female,51,Senior,No,Kerala,4,36,Loyal Customer,Deal 3,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.4,Medium,1972.35,Medium,0,0,1259.82,Medium,3232.17,Medium Revenue,Stayed,0,Not Churned,Not Churned
22119-WES,Male,31,Adult,Yes,West Bengal,5,5,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.05,Low,33.7,Low,0,0,3.62,Low,37.32,Low Revenue,Joined,0,Not Churned,Not Churned
47077-WES,Female,31,Adult,Yes,West Bengal,9,3,New Customer,Deal 3,No,No Phone Service,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,Low,844.45,Low,0,0,0,Low,844.45,Low Revenue,Stayed,0,Not Churned,Not Churned
94522-JHA,Male,77,Senior,Yes,Jharkhand,0,25,Regular Customer,No Deal,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,Medium,2111.3,Medium,0,0,1158.3,Medium,3269.6,Medium Revenue,Stayed,0,Not Churned,Not Churned
53287-MAH,Female,69,Senior,Yes,Maharashtra,3,7,New Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,High,6205.5,High,0,0,982.52,Medium,7188.02,High Revenue,Churned,1,Attitude,Attitude of support person
21811-CHH,Male,29,Young,No,Chhattisgarh,13,7,New Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,Medium,855.3,Low,0,100,20.2,Low,975.5,Low Revenue,Churned,1,Competitor,Competitor offered more data
16554-RAJ,Female,64,Senior,No,Rajasthan,2,15,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,Medium,633.85,Low,0,0,83.43,Low,717.28,Low Revenue,Stayed,0,Not Churned,Not Churned
32681-MAH,Female,83,Senior,Yes,Maharashtra,3,1,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,Medium,474.9,Low,0,0,172.26,Low,647.16,Low Revenue,Churned,1,Other,Deceased
92676-MAH,Male,46,Adult,No,Maharashtra,1,34,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.45,Medium,5848.6,High,0,40,2685.48,High,8574.08,High Revenue,Stayed,0,Not Churned,Not Churned
37347-AND,Female,65,Senior,No,Andhra Pradesh,4,13,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,High,6471.85,High,0,0,689.7,Medium,7161.55,High Revenue,Stayed,0,Not Churned,Not Churned
53535-ASS,Female,28,Young,No,Assam,11,10,New Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,High,8127.6,High,0,0,714.7,Medium,8842.3,High Revenue,Churned,1,Dissatisfaction,Network reliability
39219-KAR,Female,58,Senior,Yes,Karnataka,6,35,Regular Customer,Deal 3,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,25.3,Low,676.35,Low,0,0,139.25,Low,815.6,Low Revenue,Churned,1,Price,Long distance charges
17059-RAJ,Female,49,Adult,Yes,Rajasthan,9,32,Regular Customer,Deal 2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.25,Low,864.2,Low,0,0,1119.18,Medium,1983.38,Low Revenue,Stayed,0,Not Churned,Not Churned
23294-TAM,Female,68,Senior,Yes,Tamil Nadu,8,28,Regular Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,High,6049.5,High,0,0,615.6,Medium,6665.1,High Revenue,Stayed,0,Not Churned,Not Churned
47612-AND,Female,58,Senior,Yes,Andhra Pradesh,10,35,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.1,High,1582.75,Medium,0,0,335.85,Low,1918.6,Low Revenue,Churned,1,Competitor,Competitor made better offer
14331-DEL,Female,46,Adult,Yes,Delhi,14,30,Regular Customer,Deal 4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,19.4,Low,198.1,Low,0,0,99,Low,297.1,Low Revenue,Stayed,0,Not Churned,Not Churned
76357-UTT,Female,46,Adult,No,Uttar Pradesh,5,33,Regular Customer,No Deal,No,No Phone Service,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,Medium,1098.85,Medium,0,0,0,Low,1098.85,Low Revenue,Stayed,0,Not Churned,Not Churned
77938-MAD,Female,19,Young,No,Madhya Pradesh,14,11,New Customer,No Deal,No,No Phone Service,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,Medium,4039.3,Medium,1.01,0,0,Low,4038.29,Medium Revenue,Stayed,0,Not Churned,Not Churned
81013-RAJ,Male,51,Senior,Yes,Rajasthan,3,29,Regular Customer,Deal 3,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,Medium,2438.6,Medium,0,130,741.9,Medium,3310.5,Medium Revenue,Stayed,0,Not Churned,Not Churned
17799-UTT,Male,21,Young,No,Uttar Pradesh,10,10,New Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.55,High,7113.75,High,16.99,0,2012.14,High,9108.9,High Revenue,Stayed,0,Not Churned,Not Churned
46189-MAH,Female,30,Adult,No,Maharashtra,13,6,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.8,Low,576.65,Low,0,0,294.3,Low,870.95,Low Revenue,Stayed,0,Not Churned,Not Churned
62148-JAM,Male,21,Young,Yes,Jammu & Kashmir,1,1,New Customer,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,Medium,371.9,Low,0,0,115.08,Low,486.98,Low Revenue,Churned,1,Competitor,Competitor made better offer
31049-TAM,Female,61,Senior,No,Tamil Nadu,7,8,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.85,Medium,167.3,Low,0,0,28.28,Low,195.58,Low Revenue,Churned,1,Competitor,Competitor made better offer
11340-JAM,Female,21,Young,No,Jammu & Kashmir,8,7,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Withdrawal,19.95,Low,219.5,Low,0,0,78.6,Low,298.1,Low Revenue,Stayed,0,Not Churned,Not Churned
41758-BIH,Male,70,Senior,No,Bihar,10,15,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,Medium,273.4,Low,0,0,145.6,Low,419,Low Revenue,Stayed,0,Not Churned,Not Churned
63633-KAR,Male,65,Senior,Yes,Karnataka,11,24,Regular Customer,Deal 2,No,No Phone Service,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,Low,2555.05,Medium,0,0,0,Low,2555.05,Medium Revenue,Stayed,0,Not Churned,Not Churned
74023-JAM,Female,20,Young,Yes,Jammu & Kashmir,6,11,New Customer,No Deal,Yes,Yes,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15,Low,223.15,Low,0,0,110.05,Low,333.2,Low Revenue,Churned,1,Competitor,Competitor made better offer
14575-MAH,Male,35,Adult,No,Maharashtra,14,1,New Customer,Deal 5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.15,Low,165.5,Low,0,0,22.96,Low,188.46,Low Revenue,Stayed,0,Not Churned,Not Churned
79168-UTT,Female,78,Senior,No,Uttar Pradesh,2,10,New Customer,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,Low,89.3,Low,0,0,47.82,Low,137.12,Low Revenue,Joined,0,Not Churned,Not Churned
66712-GUJ,Female,47,Adult,Yes,Gujarat,6,33,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,Medium,235.05,Low,0,0,41.16,Low,276.21,Low Revenue,Joined,0,Not Churned,Not Churned
72939-GUJ,Male,35,Adult,No,Gujarat,4,32,Regular Customer,Deal 4,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,Medium,1144.6,Medium,0,0,225.15,Low,1369.75,Low Revenue,Stayed,0,Not Churned,Not Churned
57115-BIH,Female,56,Senior,Yes,Bihar,6,18,Regular Customer,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,Medium,4908.25,Medium,0,0,263.52,Low,5171.77,High Revenue,Stayed,0,Not Churned,Not Churned
68244-TAM,Male,77,Senior,Yes,Tamil Nadu,13,26,Regular Customer,Deal 2,No,No Phone Service,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,Low,2298.9,Medium,0,0,0,Low,2298.9,Medium Revenue,Stayed,0,Not Churned,Not Churned
22915-MAH,Female,41,Adult,Yes,Maharashtra,10,23,Regular Customer,No Deal,No,No Phone Service,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,56.6,Medium,3789.2,Medium,0,0,0,Low,3789.2,Medium Revenue,Stayed,0,Not Churned,Not Churned
32554-DEL,Male,28,Young,No,Delhi,0,21,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,Medium,75.9,Low,0,0,44.56,Low,120.46,Low Revenue,Churned,1,Competitor,Competitor made better offer
69435-MAD,Female,20,Young,Yes,Madhya Pradesh,4,6,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.2,Medium,4765,Medium,0,0,917.4,Medium,5682.4,High Revenue,Stayed,0,Not Churned,Not Churned
76712-AND,Female,42,Adult,No,Andhra Pradesh,12,2,New Customer,No Deal,No,No Phone Service,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45,Low,2196.3,Medium,0,0,0,Low,2196.3,Medium Revenue,Stayed,0,Not Churned,Not Churned
65631-RAJ,Female,50,Senior,No,Rajasthan,15,7,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,Medium,85.55,Low,0,0,33.34,Low,118.89,Low Revenue,Churned,1,Other,Moved
86508-UTT,Male,50,Senior,No,Uttar Pradesh,8,7,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,Medium,1444.65,Medium,0,0,733.95,Medium,2178.6,Medium Revenue,Churned,1,Competitor,Competitor had better devices
87360-MAH,Female,64,Senior,No,Maharashtra,4,9,New Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,High,5405.8,High,0,0,1728.5,Medium,7134.3,High Revenue,Stayed,0,Not Churned,Not Churned
46487-KAR,Female,20,Young,No,Karnataka,3,1,New Customer,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,Medium,6339.3,High,0,0,2430,High,8769.3,High Revenue,Stayed,0,Not Churned,Not Churned
38198-KER,Female,32,Adult,No,Kerala,9,26,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84.25,Medium,3847.6,Medium,0,100,1990.42,Medium,5938.02,High Revenue,Stayed,0,Not Churned,Not Churned
75857-MAH,Female,38,Adult,No,Maharashtra,10,24,Regular Customer,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,Medium,6733,High,0,0,2160,High,8893,High Revenue,Stayed,0,Not Churned,Not Churned
53815-BIH,Female,36,Adult,No,Bihar,2,4,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,19.7,Low,19.7,Low,0,0,34.28,Low,53.98,Low Revenue,Joined,0,Not Churned,Not Churned
34110-MAH,Female,20,Young,Yes,Maharashtra,6,3,New Customer,No Deal,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,Medium,50.1,Low,0,0,29.13,Low,79.23,Low Revenue,Joined,0,Not Churned,Not Churned
32391-BIH,Male,64,Senior,Yes,Bihar,13,29,Regular Customer,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,Medium,6140.85,High,0,0,172.19,Low,6313.04,High Revenue,Stayed,0,Not Churned,Not Churned
12266-HAR,Female,46,Adult,No,Haryana,2,5,New Customer,No Deal,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.65,Medium,3870.3,Medium,0,0,429.12,Low,4299.42,Medium Revenue,Stayed,0,Not Churned,Not Churned
97111-KAR,Female,21,Young,Yes,Karnataka,12,12,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,High,7624.2,High,0,0,3017.52,High,10641.72,High Revenue,Stayed,0,Not Churned,Not Churned
83158-TAM,Male,65,Senior,Yes,Tamil Nadu,1,32,Regular Customer,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.4,Medium,4354.45,Medium,0,0,2149.68,High,6504.13,High Revenue,Stayed,0,Not Churned,Not Churned
67464-KAR,Female,40,Adult,No,Karnataka,13,15,Regular Customer,Deal 1,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50.55,Medium,3431.75,Medium,0,0,3142.3,High,6574.05,High Revenue,Stayed,0,Not Churned,Not Churned
81184-BIH,Male,60,Senior,No,Bihar,9,36,Loyal Customer,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,Medium,2227.1,Medium,0,0,471.8,Low,2698.9,Medium Revenue,Churned,1,Competitor,Competitor had better devices
54671-PUN,Female,27,Young,Yes,Punjab,6,22,Regular Customer,Deal 3,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.45,Medium,2045.55,Medium,0,0,1064.96,Medium,3110.51,Medium Revenue,Stayed,0,Not Churned,Not Churned
73571-DEL,Male,77,Senior,No,Delhi,14,20,Regular Customer,No Deal,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,Medium,1929.35,Medium,0,0,189.54,Low,2118.89,Medium Revenue,Churned,1,Attitude,Attitude of support person
12056-WES,Male,27,Young,No,West Bengal,2,20,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.4,Medium,268.45,Low,0,0,94.44,Low,362.89,Low Revenue,Joined,0,Not Churned,Not Churned
73101-JAM,Male,21,Young,Yes,Jammu & Kashmir,4,3,New Customer,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,Medium,181.5,Low,0,0,80.86,Low,262.36,Low Revenue,Churned,1,Competitor,Competitor made better offer
84766-UTT,Female,53,Senior,No,Uttar Pradesh,9,2,New Customer,No Deal,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,72.9,Medium,651.4,Low,0,0,319.41,Low,970.81,Low Revenue,Churned,1,Competitor,Competitor made better offer
33497-HAR,Female,51,Senior,Yes,Haryana,14,1,New Customer,Deal 2,Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.5,Medium,3486.65,Medium,0,0,2224.5,High,5711.15,High Revenue,Stayed,0,Not Churned,Not Churned
95107-KER,Female,47,Adult,Yes,Kerala,11,36,Loyal Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,20.1,Low,1389.6,Medium,0,0,2203.13,High,3592.73,Medium Revenue,Stayed,0,Not Churned,Not Churned
57610-JAM,Female,79,Senior,No,Jammu & Kashmir,2,24,Regular Customer,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,Medium,2303.35,Medium,0,0,1514.88,Medium,3818.23,Medium Revenue,Churned,1,Attitude,Attitude of support person
71415-KER,Female,53,Senior,Yes,Kerala,1,23,Regular Customer,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,High,1522.7,Medium,0,0,436.32,Low,1959.02,Low Revenue,Stayed,0,Not Churned,Not Churned
28330-GUJ,Female,40,Adult,No,Gujarat,0,30,Regular Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.65,High,6717.9,High,0,0,1191.93,Medium,7909.83,High Revenue,Stayed,0,Not Churned,Not Churned
